,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
50422,56938,NIFTY23DEC2524650PE,NIFTY,23DEC2025,2465000.000000,75,OPTIDX,NFO,5.000000
50423,56946,NIFTY23DEC2524850PE,NIFTY,23DEC2025,2485000.000000,75,OPTIDX,NFO,5.000000
50424,56950,NIFTY23DEC2524950PE,NIFTY,23DEC2025,2495000.000000,75,OPTIDX,NFO,5.000000
50425,56963,NIFTY23DEC2525250PE,NIFTY,23DEC2025,2525000.000000,75,OPTIDX,NFO,5.000000
50426,56967,NIFTY23DEC2525350PE,NIFTY,23DEC2025,2535000.000000,75,OPTIDX,NFO,5.000000
50427,56973,NIFTY23DEC2525500PE,NIFTY,23DEC2025,2550000.000000,75,OPTIDX,NFO,5.000000
50428,56974,NIFTY23DEC2525550CE,NIFTY,23DEC2025,2555000.000000,75,OPTIDX,NFO,5.000000
50429,56987,NIFTY23DEC2525700PE,NIFTY,23DEC2025,2570000.000000,75,OPTIDX,NFO,5.000000
50430,57011,NIFTY23DEC2526100CE,NIFTY,23DEC2025,2610000.000000,75,OPTIDX,NFO,5.000000
50431,57025,NIFTY23DEC2526300CE,NIFTY,23DEC2025,2630000.000000,75,OPTIDX,NFO,5.000000
50432,57033,NIFTY23DEC2526450PE,NIFTY,23DEC2025,2645000.000000,75,OPTIDX,NFO,5.000000
50433,57039,NIFTY23DEC2526600PE,NIFTY,23DEC2025,2660000.000000,75,OPTIDX,NFO,5.000000
50434,57049,NIFTY23DEC2526850PE,NIFTY,23DEC2025,2685000.000000,75,OPTIDX,NFO,5.000000
50435,57055,NIFTY23DEC2527000PE,NIFTY,23DEC2025,2700000.000000,75,OPTIDX,NFO,5.000000
50436,57089,NIFTY23DEC2527850PE,NIFTY,23DEC2025,2785000.000000,75,OPTIDX,NFO,5.000000
50437,57092,NIFTY23DEC2527900PE,NIFTY,23DEC2025,2790000.000000,75,OPTIDX,NFO,5.000000
50474,58576,NIFTY27JAN2624000PE,NIFTY,27JAN2026,2400000.000000,65,OPTIDX,NFO,5.000000
50475,58582,NIFTY27JAN2624150PE,NIFTY,27JAN2026,2415000.000000,65,OPTIDX,NFO,5.000000
50476,58586,NIFTY27JAN2624250PE,NIFTY,27JAN2026,2425000.000000,65,OPTIDX,NFO,5.000000
50477,58612,NIFTY27JAN2624800PE,NIFTY,27JAN2026,2480000.000000,65,OPTIDX,NFO,5.000000
50478,58622,NIFTY30DEC2522000CE,NIFTY,30DEC2025,2200000.000000,75,OPTIDX,NFO,5.000000
50479,58639,NIFTY29DEC2617000PE,NIFTY,29DEC2026,1700000.000000,75,OPTIDX,NFO,5.000000
50480,58645,NIFTY29DEC2620000PE,NIFTY,29DEC2026,2000000.000000,75,OPTIDX,NFO,5.000000
50481,58647,NIFTY29DEC2621000PE,NIFTY,29DEC2026,2100000.000000,75,OPTIDX,NFO,5.000000
50483,58689,NIFTY27JAN2625200CE,NIFTY,27JAN2026,2520000.000000,65,OPTIDX,NFO,5.000000
50484,58693,NIFTY27JAN2625250CE,NIFTY,27JAN2026,2525000.000000,65,OPTIDX,NFO,5.000000
50485,58695,NIFTY27JAN2625300CE,NIFTY,27JAN2026,2530000.000000,65,OPTIDX,NFO,5.000000
50486,58702,NIFTY27JAN2625300PE,NIFTY,27JAN2026,2530000.000000,65,OPTIDX,NFO,5.000000
50487,58706,NIFTY27JAN2625400PE,NIFTY,27JAN2026,2540000.000000,65,OPTIDX,NFO,5.000000
50488,58707,NIFTY27JAN2625450CE,NIFTY,27JAN2026,2545000.000000,65,OPTIDX,NFO,5.000000
50489,58730,NIFTY27JAN2625650PE,NIFTY,27JAN2026,2565000.000000,65,OPTIDX,NFO,5.000000
50490,58751,NIFTY27JAN2625700CE,NIFTY,27JAN2026,2570000.000000,65,OPTIDX,NFO,5.000000
50491,58825,NIFTY27JAN2626550CE,NIFTY,27JAN2026,2655000.000000,65,OPTIDX,NFO,5.000000
50492,58840,NIFTY27JAN2626900PE,NIFTY,27JAN2026,2690000.000000,65,OPTIDX,NFO,5.000000
50493,58848,NIFTY27JAN2627100PE,NIFTY,27JAN2026,2710000.000000,65,OPTIDX,NFO,5.000000
50494,58865,NIFTY27JAN2627500PE,NIFTY,27JAN2026,2750000.000000,65,OPTIDX,NFO,5.000000
50495,58878,NIFTY27JAN2627750PE,NIFTY,27JAN2026,2775000.000000,65,OPTIDX,NFO,5.000000
50571,60906,NIFTY25JUN3025000CE,NIFTY,25JUN2030,2500000.000000,75,OPTIDX,NFO,5.000000
50572,60924,NIFTY25JUN3028000PE,NIFTY,25JUN2030,2800000.000000,75,OPTIDX,NFO,5.000000
50595,61402,NIFTY24DEC2919000CE,NIFTY,24DEC2029,1900000.000000,75,OPTIDX,NFO,5.000000
50596,61410,NIFTY24DEC2920000CE,NIFTY,24DEC2029,2000000.000000,75,OPTIDX,NFO,5.000000
50618,61747,NIFTY24DEC2923000PE,NIFTY,24DEC2029,2300000.000000,75,OPTIDX,NFO,5.000000
50664,62921,NIFTY31MAR2622000PE,NIFTY,31MAR2026,2200000.000000,75,OPTIDX,NFO,5.000000
50665,62924,NIFTY31MAR2624000CE,NIFTY,31MAR2026,2400000.000000,75,OPTIDX,NFO,5.000000
50666,62936,NIFTY31MAR2629000PE,NIFTY,31MAR2026,2900000.000000,75,OPTIDX,NFO,5.000000
50667,62937,NIFTY31MAR2630000CE,NIFTY,31MAR2026,3000000.000000,75,OPTIDX,NFO,5.000000
50744,64796,NIFTY24FEB2624200CE,NIFTY,24FEB2026,2420000.000000,65,OPTIDX,NFO,5.000000
50745,64800,NIFTY24FEB2624300CE,NIFTY,24FEB2026,2430000.000000,65,OPTIDX,NFO,5.000000
50746,64810,NIFTY24FEB2624550CE,NIFTY,24FEB2026,2455000.000000,65,OPTIDX,NFO,5.000000
50747,64815,NIFTY24FEB2624650PE,NIFTY,24FEB2026,2465000.000000,65,OPTIDX,NFO,5.000000
50748,64816,NIFTY24FEB2624700CE,NIFTY,24FEB2026,2470000.000000,65,OPTIDX,NFO,5.000000
50749,64821,NIFTY24FEB2624800CE,NIFTY,24FEB2026,2480000.000000,65,OPTIDX,NFO,5.000000
50750,64828,NIFTY24FEB2624950PE,NIFTY,24FEB2026,2495000.000000,65,OPTIDX,NFO,5.000000
50751,64834,NIFTY24FEB2625100PE,NIFTY,24FEB2026,2510000.000000,65,OPTIDX,NFO,5.000000
50752,64838,NIFTY24FEB2625200PE,NIFTY,24FEB2026,2520000.000000,65,OPTIDX,NFO,5.000000
50753,64840,NIFTY24FEB2625250PE,NIFTY,24FEB2026,2525000.000000,65,OPTIDX,NFO,5.000000
50754,64843,NIFTY24FEB2625350CE,NIFTY,24FEB2026,2535000.000000,65,OPTIDX,NFO,5.000000
50755,64865,NIFTY24FEB2625800PE,NIFTY,24FEB2026,2580000.000000,65,OPTIDX,NFO,5.000000
50756,64850,NIFTY24FEB2625450CE,NIFTY,24FEB2026,2545000.000000,65,OPTIDX,NFO,5.000000
50757,64855,NIFTY24FEB2625550PE,NIFTY,24FEB2026,2555000.000000,65,OPTIDX,NFO,5.000000
50758,64861,NIFTY24FEB2625700PE,NIFTY,24FEB2026,2570000.000000,65,OPTIDX,NFO,5.000000
50759,64881,NIFTY24FEB2626200PE,NIFTY,24FEB2026,2620000.000000,65,OPTIDX,NFO,5.000000
50765,65068,NIFTY24FEB2626800PE,NIFTY,24FEB2026,2680000.000000,65,OPTIDX,NFO,5.000000
50766,65074,NIFTY24FEB2626950PE,NIFTY,24FEB2026,2695000.000000,65,OPTIDX,NFO,5.000000
50767,65076,NIFTY24FEB2627000PE,NIFTY,24FEB2026,2700000.000000,65,OPTIDX,NFO,5.000000
50768,65077,NIFTY24FEB2627050CE,NIFTY,24FEB2026,2705000.000000,65,OPTIDX,NFO,5.000000
50769,65083,NIFTY24FEB2627200CE,NIFTY,24FEB2026,2720000.000000,65,OPTIDX,NFO,5.000000
50770,65084,NIFTY24FEB2627200PE,NIFTY,24FEB2026,2720000.000000,65,OPTIDX,NFO,5.000000
50771,65101,NIFTY24FEB2627550CE,NIFTY,24FEB2026,2755000.000000,65,OPTIDX,NFO,5.000000
50772,65102,NIFTY24FEB2627550PE,NIFTY,24FEB2026,2755000.000000,65,OPTIDX,NFO,5.000000
50773,65125,NIFTY30DEC2522950CE,NIFTY,30DEC2025,2295000.000000,75,OPTIDX,NFO,5.000000
50774,65142,NIFTY30DEC2523200PE,NIFTY,30DEC2025,2320000.000000,75,OPTIDX,NFO,5.000000
50775,65173,NIFTY30DEC2523350PE,NIFTY,30DEC2025,2335000.000000,75,OPTIDX,NFO,5.000000
50776,65181,NIFTY30DEC2523450PE,NIFTY,30DEC2025,2345000.000000,75,OPTIDX,NFO,5.000000
50780,65207,NIFTY30DEC2523600PE,NIFTY,30DEC2025,2360000.000000,75,OPTIDX,NFO,5.000000
50781,65213,NIFTY30DEC2523700CE,NIFTY,30DEC2025,2370000.000000,75,OPTIDX,NFO,5.000000
50782,65221,NIFTY30DEC2523750PE,NIFTY,30DEC2025,2375000.000000,75,OPTIDX,NFO,5.000000
50783,65227,NIFTY30DEC2523900PE,NIFTY,30DEC2025,2390000.000000,75,OPTIDX,NFO,5.000000
50786,65262,NIFTY30DEC2524400CE,NIFTY,30DEC2025,2440000.000000,75,OPTIDX,NFO,5.000000
50787,65263,NIFTY30DEC2524400PE,NIFTY,30DEC2025,2440000.000000,75,OPTIDX,NFO,5.000000
50788,65264,NIFTY30DEC2524450CE,NIFTY,30DEC2025,2445000.000000,75,OPTIDX,NFO,5.000000
50789,65270,NIFTY30DEC2524550CE,NIFTY,30DEC2025,2455000.000000,75,OPTIDX,NFO,5.000000
50790,65273,NIFTY30DEC2524600PE,NIFTY,30DEC2025,2460000.000000,75,OPTIDX,NFO,5.000000
50793,65316,NIFTY30DEC2524700CE,NIFTY,30DEC2025,2470000.000000,75,OPTIDX,NFO,5.000000
50794,65336,NIFTY30DEC2524850PE,NIFTY,30DEC2025,2485000.000000,75,OPTIDX,NFO,5.000000
50802,65558,NIFTY30DEC2525650PE,NIFTY,30DEC2025,2565000.000000,75,OPTIDX,NFO,5.000000
50803,65639,NIFTY30DEC2526200PE,NIFTY,30DEC2025,2620000.000000,75,OPTIDX,NFO,5.000000
50804,65652,NIFTY30DEC2526300PE,NIFTY,30DEC2025,2630000.000000,75,OPTIDX,NFO,5.000000
50805,65690,NIFTY30DEC2526350PE,NIFTY,30DEC2025,2635000.000000,75,OPTIDX,NFO,5.000000
50806,65693,NIFTY30DEC2526450CE,NIFTY,30DEC2025,2645000.000000,75,OPTIDX,NFO,5.000000
50807,65701,NIFTY30DEC2526500PE,NIFTY,30DEC2025,2650000.000000,75,OPTIDX,NFO,5.000000
50808,65718,NIFTY30DEC2526750PE,NIFTY,30DEC2025,2675000.000000,75,OPTIDX,NFO,5.000000
50809,65729,NIFTY30DEC2526950CE,NIFTY,30DEC2025,2695000.000000,75,OPTIDX,NFO,5.000000
50810,65733,NIFTY30DEC2527100CE,NIFTY,30DEC2025,2710000.000000,75,OPTIDX,NFO,5.000000
50811,65739,NIFTY30DEC2527250CE,NIFTY,30DEC2025,2725000.000000,75,OPTIDX,NFO,5.000000
50812,65745,NIFTY30DEC2527400CE,NIFTY,30DEC2025,2740000.000000,75,OPTIDX,NFO,5.000000
50813,65746,NIFTY30DEC2527400PE,NIFTY,30DEC2025,2740000.000000,75,OPTIDX,NFO,5.000000
50814,65748,NIFTY30DEC2527450PE,NIFTY,30DEC2025,2745000.000000,75,OPTIDX,NFO,5.000000
50815,65752,NIFTY30DEC2527550PE,NIFTY,30DEC2025,2755000.000000,75,OPTIDX,NFO,5.000000
50816,65767,NIFTY30DEC2527950CE,NIFTY,30DEC2025,2795000.000000,75,OPTIDX,NFO,5.000000
50817,65899,NIFTY29SEP2623000PE,NIFTY,29SEP2026,2300000.000000,75,OPTIDX,NFO,5.000000
50911,67776,NIFTY26DEC2821000CE,NIFTY,26DEC2028,2100000.000000,75,OPTIDX,NFO,5.000000
50912,67792,NIFTY26DEC2829000CE,NIFTY,26DEC2028,2900000.000000,75,OPTIDX,NFO,5.000000
50913,67795,NIFTY26DEC2830000PE,NIFTY,26DEC2028,3000000.000000,75,OPTIDX,NFO,5.000000
51050,71399,NIFTY30DEC2526000CE,NIFTY,30DEC2025,2600000.000000,75,OPTIDX,NFO,5.000000
51051,71403,NIFTY30DEC2526000PE,NIFTY,30DEC2025,2600000.000000,75,OPTIDX,NFO,5.000000
51062,71501,NIFTY29DEC2624000CE,NIFTY,29DEC2026,2400000.000000,75,OPTIDX,NFO,5.000000
51448,50981,NIFTY29JUN2727000CE,NIFTY,29JUN2027,2700000.000000,75,OPTIDX,NFO,5.000000
51476,51451,NIFTY30DEC2521000CE,NIFTY,30DEC2025,2100000.000000,75,OPTIDX,NFO,5.000000
51477,51452,NIFTY30DEC2521000PE,NIFTY,30DEC2025,2100000.000000,75,OPTIDX,NFO,5.000000
51524,53605,NIFTY28DEC2719000CE,NIFTY,28DEC2027,1900000.000000,75,OPTIDX,NFO,5.000000
51525,53611,NIFTY28DEC2720000PE,NIFTY,28DEC2027,2000000.000000,75,OPTIDX,NFO,5.000000
51526,53613,NIFTY28DEC2721000CE,NIFTY,28DEC2027,2100000.000000,75,OPTIDX,NFO,5.000000
51527,53635,NIFTY28DEC2728000PE,NIFTY,28DEC2027,2800000.000000,75,OPTIDX,NFO,5.000000
51586,56927,NIFTY23DEC2524400CE,NIFTY,23DEC2025,2440000.000000,75,OPTIDX,NFO,5.000000
51587,56942,NIFTY23DEC2524750PE,NIFTY,23DEC2025,2475000.000000,75,OPTIDX,NFO,5.000000
51588,56949,NIFTY23DEC2524950CE,NIFTY,23DEC2025,2495000.000000,75,OPTIDX,NFO,5.000000
51589,56966,NIFTY23DEC2525350CE,NIFTY,23DEC2025,2535000.000000,75,OPTIDX,NFO,5.000000
51590,56971,NIFTY23DEC2525450PE,NIFTY,23DEC2025,2545000.000000,75,OPTIDX,NFO,5.000000
51591,56972,NIFTY23DEC2525500CE,NIFTY,23DEC2025,2550000.000000,75,OPTIDX,NFO,5.000000
51592,56985,NIFTY23DEC2525650PE,NIFTY,23DEC2025,2565000.000000,75,OPTIDX,NFO,5.000000
51593,56998,NIFTY23DEC2525900CE,NIFTY,23DEC2025,2590000.000000,75,OPTIDX,NFO,5.000000
51594,57003,NIFTY23DEC2525950CE,NIFTY,23DEC2025,2595000.000000,75,OPTIDX,NFO,5.000000
51595,57012,NIFTY23DEC2526100PE,NIFTY,23DEC2025,2610000.000000,75,OPTIDX,NFO,5.000000
51596,57024,NIFTY23DEC2526250PE,NIFTY,23DEC2025,2625000.000000,75,OPTIDX,NFO,5.000000
51597,57037,NIFTY23DEC2526550PE,NIFTY,23DEC2025,2655000.000000,75,OPTIDX,NFO,5.000000
51598,57056,NIFTY23DEC2527050CE,NIFTY,23DEC2025,2705000.000000,75,OPTIDX,NFO,5.000000
51599,57067,NIFTY23DEC2527300PE,NIFTY,23DEC2025,2730000.000000,75,OPTIDX,NFO,5.000000
51600,57085,NIFTY23DEC2527750PE,NIFTY,23DEC2025,2775000.000000,75,OPTIDX,NFO,5.000000
51601,57094,NIFTY23DEC2527950PE,NIFTY,23DEC2025,2795000.000000,75,OPTIDX,NFO,5.000000
51602,57063,NIFTY23DEC2527200PE,NIFTY,23DEC2025,2720000.000000,75,OPTIDX,NFO,5.000000
51633,58577,NIFTY27JAN2624050CE,NIFTY,27JAN2026,2405000.000000,65,OPTIDX,NFO,5.000000
51634,58597,NIFTY27JAN2624550CE,NIFTY,27JAN2026,2455000.000000,65,OPTIDX,NFO,5.000000
51636,58606,NIFTY27JAN2624750CE,NIFTY,27JAN2026,2475000.000000,65,OPTIDX,NFO,5.000000
51637,58624,NIFTY30JUN2612000CE,NIFTY,30JUN2026,1200000.000000,75,OPTIDX,NFO,5.000000
51638,58626,NIFTY30JUN2622000CE,NIFTY,30JUN2026,2200000.000000,75,OPTIDX,NFO,5.000000
51639,58629,NIFTY29DEC2612000PE,NIFTY,29DEC2026,1200000.000000,75,OPTIDX,NFO,5.000000
51640,58631,NIFTY29DEC2613000PE,NIFTY,29DEC2026,1300000.000000,75,OPTIDX,NFO,5.000000
51641,58635,NIFTY29DEC2615000PE,NIFTY,29DEC2026,1500000.000000,75,OPTIDX,NFO,5.000000
51642,58637,NIFTY29DEC2616000PE,NIFTY,29DEC2026,1600000.000000,75,OPTIDX,NFO,5.000000
51645,58716,NIFTY27JAN2625500PE,NIFTY,27JAN2026,2550000.000000,65,OPTIDX,NFO,5.000000
51646,58797,NIFTY27JAN2625900CE,NIFTY,27JAN2026,2590000.000000,65,OPTIDX,NFO,5.000000
51647,58798,NIFTY27JAN2625900PE,NIFTY,27JAN2026,2590000.000000,65,OPTIDX,NFO,5.000000
51648,58809,NIFTY27JAN2626200CE,NIFTY,27JAN2026,2620000.000000,65,OPTIDX,NFO,5.000000
51649,58826,NIFTY27JAN2626550PE,NIFTY,27JAN2026,2655000.000000,65,OPTIDX,NFO,5.000000
51650,58831,NIFTY27JAN2626700CE,NIFTY,27JAN2026,2670000.000000,65,OPTIDX,NFO,5.000000
51651,58832,NIFTY27JAN2626700PE,NIFTY,27JAN2026,2670000.000000,65,OPTIDX,NFO,5.000000
51652,58858,NIFTY27JAN2627350PE,NIFTY,27JAN2026,2735000.000000,65,OPTIDX,NFO,5.000000
51653,58871,NIFTY27JAN2627600CE,NIFTY,27JAN2026,2760000.000000,65,OPTIDX,NFO,5.000000
51746,60896,NIFTY25JUN3020000CE,NIFTY,25JUN2030,2000000.000000,75,OPTIDX,NFO,5.000000
51747,60908,NIFTY25JUN3026000CE,NIFTY,25JUN2030,2600000.000000,75,OPTIDX,NFO,5.000000
51748,60926,NIFTY25JUN3029000PE,NIFTY,25JUN2030,2900000.000000,75,OPTIDX,NFO,5.000000
51786,61858,NIFTY24DEC2928000CE,NIFTY,24DEC2029,2800000.000000,75,OPTIDX,NFO,5.000000
51795,61987,NIFTY24DEC2931000PE,NIFTY,24DEC2029,3100000.000000,75,OPTIDX,NFO,5.000000
51835,62935,NIFTY31MAR2629000CE,NIFTY,31MAR2026,2900000.000000,75,OPTIDX,NFO,5.000000
51910,64785,NIFTY24FEB2624000PE,NIFTY,24FEB2026,2400000.000000,65,OPTIDX,NFO,5.000000
51911,64792,NIFTY24FEB2624100CE,NIFTY,24FEB2026,2410000.000000,65,OPTIDX,NFO,5.000000
51912,64798,NIFTY24FEB2624250CE,NIFTY,24FEB2026,2425000.000000,65,OPTIDX,NFO,5.000000
51913,64799,NIFTY24FEB2624250PE,NIFTY,24FEB2026,2425000.000000,65,OPTIDX,NFO,5.000000
51914,64817,NIFTY24FEB2624700PE,NIFTY,24FEB2026,2470000.000000,65,OPTIDX,NFO,5.000000
51915,64870,NIFTY24FEB2625950CE,NIFTY,24FEB2026,2595000.000000,65,OPTIDX,NFO,5.000000
51916,64837,NIFTY24FEB2625200CE,NIFTY,24FEB2026,2520000.000000,65,OPTIDX,NFO,5.000000
51917,64841,NIFTY24FEB2625300CE,NIFTY,24FEB2026,2530000.000000,65,OPTIDX,NFO,5.000000
51918,64869,NIFTY24FEB2625900PE,NIFTY,24FEB2026,2590000.000000,65,OPTIDX,NFO,5.000000
51919,64874,NIFTY24FEB2626050CE,NIFTY,24FEB2026,2605000.000000,65,OPTIDX,NFO,5.000000
51920,64879,NIFTY24FEB2626150PE,NIFTY,24FEB2026,2615000.000000,65,OPTIDX,NFO,5.000000
51921,64880,NIFTY24FEB2626200CE,NIFTY,24FEB2026,2620000.000000,65,OPTIDX,NFO,5.000000
51924,64901,NIFTY24FEB2626250PE,NIFTY,24FEB2026,2625000.000000,65,OPTIDX,NFO,5.000000
51925,64935,NIFTY24FEB2626450CE,NIFTY,24FEB2026,2645000.000000,65,OPTIDX,NFO,5.000000
51926,64966,NIFTY24FEB2626650PE,NIFTY,24FEB2026,2665000.000000,65,OPTIDX,NFO,5.000000
51927,64997,NIFTY24FEB2626750CE,NIFTY,24FEB2026,2675000.000000,65,OPTIDX,NFO,5.000000
51930,65069,NIFTY24FEB2626850CE,NIFTY,24FEB2026,2685000.000000,65,OPTIDX,NFO,5.000000
51931,65071,NIFTY24FEB2626900CE,NIFTY,24FEB2026,2690000.000000,65,OPTIDX,NFO,5.000000
51932,65079,NIFTY24FEB2627100CE,NIFTY,24FEB2026,2710000.000000,65,OPTIDX,NFO,5.000000
51933,65105,NIFTY24FEB2627650CE,NIFTY,24FEB2026,2765000.000000,65,OPTIDX,NFO,5.000000
51934,65109,NIFTY24FEB2627750CE,NIFTY,24FEB2026,2775000.000000,65,OPTIDX,NFO,5.000000
51935,65114,NIFTY24FEB2627850PE,NIFTY,24FEB2026,2785000.000000,65,OPTIDX,NFO,5.000000
51936,65115,NIFTY24FEB2627900CE,NIFTY,24FEB2026,2790000.000000,65,OPTIDX,NFO,5.000000
51937,65129,NIFTY30DEC2523050CE,NIFTY,30DEC2025,2305000.000000,75,OPTIDX,NFO,5.000000
51938,65131,NIFTY30DEC2523100CE,NIFTY,30DEC2025,2310000.000000,75,OPTIDX,NFO,5.000000
51939,65132,NIFTY30DEC2523100PE,NIFTY,30DEC2025,2310000.000000,75,OPTIDX,NFO,5.000000
51940,65139,NIFTY30DEC2523150CE,NIFTY,30DEC2025,2315000.000000,75,OPTIDX,NFO,5.000000
51941,65147,NIFTY30DEC2523250CE,NIFTY,30DEC2025,2325000.000000,75,OPTIDX,NFO,5.000000
51944,65226,NIFTY30DEC2523900CE,NIFTY,30DEC2025,2390000.000000,75,OPTIDX,NFO,5.000000
51946,65244,NIFTY30DEC2524200CE,NIFTY,30DEC2025,2420000.000000,75,OPTIDX,NFO,5.000000
51947,65268,NIFTY30DEC2524500CE,NIFTY,30DEC2025,2450000.000000,75,OPTIDX,NFO,5.000000
51948,65314,NIFTY30DEC2524650CE,NIFTY,30DEC2025,2465000.000000,75,OPTIDX,NFO,5.000000
51949,65350,NIFTY30DEC2524900PE,NIFTY,30DEC2025,2490000.000000,75,OPTIDX,NFO,5.000000
51950,65390,NIFTY30DEC2525150PE,NIFTY,30DEC2025,2515000.000000,75,OPTIDX,NFO,5.000000
51951,65501,NIFTY30DEC2525300CE,NIFTY,30DEC2025,2530000.000000,75,OPTIDX,NFO,5.000000
51952,65529,NIFTY30DEC2525350CE,NIFTY,30DEC2025,2535000.000000,75,OPTIDX,NFO,5.000000
51953,65535,NIFTY30DEC2525500CE,NIFTY,30DEC2025,2550000.000000,75,OPTIDX,NFO,5.000000
51955,65552,NIFTY30DEC2525500PE,NIFTY,30DEC2025,2550000.000000,75,OPTIDX,NFO,5.000000
51956,65554,NIFTY30DEC2525550PE,NIFTY,30DEC2025,2555000.000000,75,OPTIDX,NFO,5.000000
51961,65634,NIFTY30DEC2526150PE,NIFTY,30DEC2025,2615000.000000,75,OPTIDX,NFO,5.000000
51962,65635,NIFTY30DEC2526200CE,NIFTY,30DEC2025,2620000.000000,75,OPTIDX,NFO,5.000000
51967,65717,NIFTY30DEC2526750CE,NIFTY,30DEC2025,2675000.000000,75,OPTIDX,NFO,5.000000
51968,65737,NIFTY30DEC2527200CE,NIFTY,30DEC2025,2720000.000000,75,OPTIDX,NFO,5.000000
51969,65741,NIFTY30DEC2527300CE,NIFTY,30DEC2025,2730000.000000,75,OPTIDX,NFO,5.000000
51970,65747,NIFTY30DEC2527450CE,NIFTY,30DEC2025,2745000.000000,75,OPTIDX,NFO,5.000000
51971,65756,NIFTY30DEC2527650PE,NIFTY,30DEC2025,2765000.000000,75,OPTIDX,NFO,5.000000
51972,65762,NIFTY30DEC2527800PE,NIFTY,30DEC2025,2780000.000000,75,OPTIDX,NFO,5.000000
51973,65903,NIFTY29SEP2625000PE,NIFTY,29SEP2026,2500000.000000,75,OPTIDX,NFO,5.000000
52059,67773,NIFTY26DEC2819000PE,NIFTY,26DEC2028,1900000.000000,75,OPTIDX,NFO,5.000000
52060,67796,NIFTY26DEC2831000CE,NIFTY,26DEC2028,3100000.000000,75,OPTIDX,NFO,5.000000
52212,71476,NIFTY30JUN2626000CE,NIFTY,30JUN2026,2600000.000000,75,OPTIDX,NFO,5.000000
52216,71506,NIFTY29DEC2626000PE,NIFTY,29DEC2026,2600000.000000,75,OPTIDX,NFO,5.000000
52220,71549,NIFTY29JUN2719000CE,NIFTY,29JUN2027,1900000.000000,75,OPTIDX,NFO,5.000000
52221,71550,NIFTY29JUN2719000PE,NIFTY,29JUN2027,1900000.000000,75,OPTIDX,NFO,5.000000
52718,86162,NIFTY27JUN2826000PE,NIFTY,27JUN2028,2600000.000000,75,OPTIDX,NFO,5.000000
52719,86166,NIFTY27JUN2828000PE,NIFTY,27JUN2028,2800000.000000,75,OPTIDX,NFO,5.000000
52828,89624,NIFTY26JUN2921000CE,NIFTY,26JUN2029,2100000.000000,75,OPTIDX,NFO,5.000000
52829,89638,NIFTY26JUN2928000CE,NIFTY,26JUN2029,2800000.000000,75,OPTIDX,NFO,5.000000
52830,89644,NIFTY26JUN2931000CE,NIFTY,26JUN2029,3100000.000000,75,OPTIDX,NFO,5.000000
53328,86153,NIFTY27JUN2825000CE,NIFTY,27JUN2028,2500000.000000,75,OPTIDX,NFO,5.000000
53455,89634,NIFTY26JUN2926000CE,NIFTY,26JUN2029,2600000.000000,75,OPTIDX,NFO,5.000000
55991,37795,NIFTY30DEC2523000CE,NIFTY,30DEC2025,2300000.000000,75,OPTIDX,NFO,5.000000
55992,37797,NIFTY30DEC2513000PE,NIFTY,30DEC2025,1300000.000000,75,OPTIDX,NFO,5.000000
55993,38165,NIFTY28DEC2729000PE,NIFTY,28DEC2027,2900000.000000,75,OPTIDX,NFO,5.000000
56002,39989,NIFTY30JUN2619000CE,NIFTY,30JUN2026,1900000.000000,75,OPTIDX,NFO,5.000000
56004,40331,NIFTY06JAN2624050CE,NIFTY,06JAN2026,2405000.000000,65,OPTIDX,NFO,5.000000
56005,40378,NIFTY06JAN2624700CE,NIFTY,06JAN2026,2470000.000000,65,OPTIDX,NFO,5.000000
56006,40389,NIFTY06JAN2624850CE,NIFTY,06JAN2026,2485000.000000,65,OPTIDX,NFO,5.000000
56007,40397,NIFTY06JAN2625050CE,NIFTY,06JAN2026,2505000.000000,65,OPTIDX,NFO,5.000000
56008,40416,NIFTY06JAN2625200CE,NIFTY,06JAN2026,2520000.000000,65,OPTIDX,NFO,5.000000
56009,40417,NIFTY06JAN2625200PE,NIFTY,06JAN2026,2520000.000000,65,OPTIDX,NFO,5.000000
56010,40433,NIFTY06JAN2625350CE,NIFTY,06JAN2026,2535000.000000,65,OPTIDX,NFO,5.000000
56011,40435,NIFTY06JAN2625400CE,NIFTY,06JAN2026,2540000.000000,65,OPTIDX,NFO,5.000000
56012,40448,NIFTY06JAN2625600PE,NIFTY,06JAN2026,2560000.000000,65,OPTIDX,NFO,5.000000
56013,40449,NIFTY06JAN2625650CE,NIFTY,06JAN2026,2565000.000000,65,OPTIDX,NFO,5.000000
56014,40453,NIFTY06JAN2625750CE,NIFTY,06JAN2026,2575000.000000,65,OPTIDX,NFO,5.000000
56015,40456,NIFTY06JAN2625800PE,NIFTY,06JAN2026,2580000.000000,65,OPTIDX,NFO,5.000000
56016,40495,NIFTY06JAN2626500CE,NIFTY,06JAN2026,2650000.000000,65,OPTIDX,NFO,5.000000
56017,40499,NIFTY06JAN2626600CE,NIFTY,06JAN2026,2660000.000000,65,OPTIDX,NFO,5.000000
56018,40501,NIFTY06JAN2626650CE,NIFTY,06JAN2026,2665000.000000,65,OPTIDX,NFO,5.000000
56019,40519,NIFTY06JAN2626800CE,NIFTY,06JAN2026,2680000.000000,65,OPTIDX,NFO,5.000000
